,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
104,1695809895926,0.375,0.71484375,-0.50097656,-73.71875,-19.625,14.6875,0.0,0.0,0.0
105,1695809895956,0.4921875,0.75097656,-0.51953125,-71.21875,-28.59375,8.9375,0.0,0.0,0.0
106,1695809896016,0.38964844,0.74609375,-0.46484375,-73.84375,-29.6875,4.5,0.0,0.0,0.0
107,1695809896049,0.4326172,0.7470703,-0.50390625,-71.65625,-26.34375,-0.03125,0.0,0.0,0.0
108,1695809896076,0.5048828,0.72265625,-0.35253906,-82.09375,-20.53125,-12.84375,0.0,0.0,0.0
109,1695809896137,0.37304688,0.8935547,-0.3515625,-77.875,-44.21875,-14.3125,0.0,0.0,0.0
110,1695809896167,0.50878906,0.8964844,-0.34375,-55.78125,-42.375,-4.96875,0.0,0.0,0.0
111,1695809896199,0.45996094,0.8466797,-0.26367188,-39.0,-77.21875,-3.5,-20.6875,39.8125,-140.4375
112,1695809896286,0.22753906,0.8300781,-0.17675781,-36.25,-113.625,-3.1875,0.0,0.0,0.0
113,1695809896287,0.21777344,0.98339844,-0.2265625,-25.28125,-112.4375,-2.46875,0.0,0.0,0.0
114,1695809896316,0.38183594,0.89160156,-0.19921875,0.625,-80.21875,10.40625,0.0,0.0,0.0
115,1695809896376,0.30371094,0.8701172,-0.22753906,7.375,-80.78125,23.1875,0.0,0.0,0.0
116,1695809896408,0.2685547,0.87890625,-0.21777344,14.71875,-78.28125,32.15625,0.0,0.0,0.0
117,1695809896436,0.29882812,0.87597656,-0.2734375,10.625,-81.03125,33.0625,0.0,0.0,0.0
118,1695809896497,0.2861328,0.7636719,-0.1953125,11.65625,-82.3125,38.375,0.0,0.0,0.0
119,1695809896526,0.19335938,0.7451172,-0.20996094,-10.625,-85.34375,38.75,0.0,0.0,0.0
120,1695809896557,0.23339844,0.7890625,-0.22851562,-22.15625,-70.6875,44.46875,0.0,0.0,0.0
121,1695809896617,0.17871094,0.72265625,-0.17480469,-26.0,-71.75,39.21875,0.0,0.0,0.0
122,1695809896647,0.06347656,0.7060547,-0.20703125,-29.71875,-42.0,35.375,0.0,0.0,0.0
123,1695809896676,0.16113281,0.6855469,-0.24804688,-42.0625,-27.375,14.9375,0.0,0.0,0.0
124,1695809896736,0.17578125,0.8359375,-0.4892578,-46.875,-9.90625,6.8125,-9.4375,41.0,-138.8125
125,1695809896768,0.5263672,0.9199219,-0.48632812,-35.15625,-5.5625,13.84375,0.0,0.0,0.0
126,1695809896796,0.4169922,0.96484375,-0.44140625,10.5,-22.96875,24.625,0.0,0.0,0.0
127,1695809896857,0.3798828,0.7871094,-0.49902344,20.8125,-14.25,29.46875,0.0,0.0,0.0
128,1695809896886,0.30371094,0.6933594,-0.34765625,-3.90625,-36.21875,29.03125,0.0,0.0,0.0
129,1695809896917,0.20507812,1.2949219,-0.5029297,-49.5,-37.125,17.375,0.0,0.0,0.0
130,1695809896977,0.4501953,1.4033203,-0.37304688,-0.78125,-6.25,-0.21875,0.0,0.0,0.0
131,1695809897006,0.111328125,0.6845703,-0.25878906,-1.28125,-8.625,7.59375,0.0,0.0,0.0
