,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
72,1695809795729,0.36523438,1.2109375,-0.00390625,63.59375,-97.125,16.53125,0.0,0.0,0.0
73,1695809795791,0.23730469,1.0566406,-0.029296875,85.8125,-79.5625,19.8125,0.0,0.0,0.0
74,1695809795822,0.35546875,0.9453125,-0.045898438,95.6875,-75.28125,23.59375,0.0,0.0,0.0
75,1695809795851,0.3701172,0.8925781,-0.08496094,75.75,-92.3125,26.34375,0.0,0.0,0.0
76,1695809795908,0.34375,0.7871094,-0.17871094,55.34375,-118.96875,25.96875,0.0,0.0,0.0
77,1695809795968,0.23925781,0.75097656,-0.19238281,34.1875,-99.09375,34.40625,0.0,0.0,0.0
78,1695809795971,0.125,0.6015625,-0.1640625,-12.8125,-91.09375,27.25,0.0,0.0,0.0
79,1695809796028,0.11328125,0.55566406,-0.24121094,-43.75,-65.5625,6.625,0.0,0.0,0.0
80,1695809796059,0.20898438,0.58691406,-0.36914062,-74.71875,-37.0,-4.28125,0.0,0.0,0.0
81,1695809796088,0.3515625,0.7207031,-0.45117188,-97.40625,-26.5625,-7.78125,0.0,0.0,0.0
82,1695809796148,0.3515625,1.1416016,-0.40722656,-57.0625,-36.78125,13.15625,0.0,0.0,0.0
83,1695809796179,0.3701172,1.1865234,-0.5732422,-7.5,-50.25,23.0,0.0,0.0,0.0
84,1695809796208,0.17773438,0.91796875,-0.4794922,12.8125,-46.03125,35.5,-24.75,36.9375,-154.5625
85,1695809796268,0.15332031,1.5117188,-0.24609375,-26.96875,-5.5625,11.5625,0.0,0.0,0.0
86,1695809796297,0.20507812,0.9189453,-0.32714844,11.15625,15.25,-5.09375,0.0,0.0,0.0
87,1695809796328,0.16796875,0.61621094,0.083984375,0.90625,62.46875,15.125,0.0,0.0,0.0
88,1695809796388,0.5205078,1.0263672,0.041992188,-22.34375,11.6875,-8.125,0.0,0.0,0.0
89,1695809796418,0.5830078,1.0585938,-0.18261719,-44.625,25.71875,5.15625,0.0,0.0,0.0
90,1695809796448,0.2861328,0.82128906,-0.10546875,-51.4375,36.0625,16.9375,0.0,0.0,0.0
91,1695809796508,0.4560547,0.7714844,-0.0625,-49.625,27.5,18.90625,0.0,0.0,0.0
92,1695809796539,0.3388672,0.9111328,-0.0234375,-57.3125,19.25,11.8125,0.0,0.0,0.0
93,1695809796568,0.38085938,0.8261719,-0.07910156,-51.6875,18.71875,1.25,0.0,0.0,0.0
94,1695809796628,0.35839844,0.7861328,-0.028320312,-40.90625,30.0625,-9.96875,0.0,0.0,0.0
95,1695809796658,0.4658203,0.8330078,-0.024414062,-44.8125,32.5,-20.03125,0.0,0.0,0.0
96,1695809796719,0.421875,0.8876953,-0.0029296875,-41.25,18.53125,-27.84375,-19.9375,39.8125,-145.5625
97,1695809796748,0.46972656,0.88964844,-0.01953125,-33.15625,22.3125,-30.40625,0.0,0.0,0.0
98,1695809796777,0.47558594,0.8964844,-0.009765625,-45.21875,18.53125,-22.125,0.0,0.0,0.0
99,1695809796838,0.4970703,0.92089844,0.028320312,-29.3125,15.59375,-5.03125,0.0,0.0,0.0
100,1695809796868,0.5830078,1.0234375,-0.036132812,3.34375,21.21875,-2.9375,0.0,0.0,0.0
101,1695809796899,0.6201172,1.0078125,0.083984375,30.625,-11.625,1.75,0.0,0.0,0.0
102,1695809796931,0.35253906,1.1210938,0.17480469,51.625,-65.8125,25.78125,0.0,0.0,0.0
103,1695809796987,0.25195312,1.1572266,0.013671875,84.78125,-76.6875,39.71875,0.0,0.0,0.0
104,1695809797018,0.3486328,1.2236328,-0.026367188,90.15625,-68.4375,20.4375,0.0,0.0,0.0
105,1695809797049,0.16601562,1.1982422,-0.16015625,103.46875,-47.75,18.59375,0.0,0.0,0.0
106,1695809797108,0.27539062,1.0,-0.10253906,104.1875,-34.3125,11.5,0.0,0.0,0.0
107,1695809797138,0.39648438,0.85253906,-0.1796875,83.5625,-49.40625,12.3125,0.0,0.0,0.0
108,1695809797167,0.31835938,0.7578125,-0.28027344,59.625,-58.25,24.625,0.0,0.0,0.0
109,1695809797229,0.24609375,0.6328125,-0.24023438,21.65625,-51.46875,27.8125,-19.625,36.1875,-158.3125
110,1695809797258,0.15625,0.55371094,-0.22070312,-15.6875,-49.53125,18.65625,0.0,0.0,0.0
111,1695809797288,0.13671875,0.54296875,-0.2685547,-42.125,-36.46875,-0.21875,0.0,0.0,0.0
112,1695809797348,0.27148438,0.5488281,-0.38964844,-60.25,-0.34375,-10.46875,0.0,0.0,0.0
113,1695809797378,0.3154297,0.73339844,-0.484375,-69.15625,18.84375,-15.9375,0.0,0.0,0.0
114,1695809797407,0.5683594,1.1865234,-0.5517578,-52.5625,-17.46875,4.0,0.0,0.0,0.0
115,1695809797468,0.5058594,1.0664062,-0.6142578,-3.96875,-35.375,14.75,0.0,0.0,0.0
116,1695809797499,0.4248047,0.8144531,-0.57910156,1.9375,-30.78125,38.75,0.0,0.0,0.0
117,1695809797528,0.24609375,1.3603516,-0.047851562,-41.3125,9.1875,30.375,0.0,0.0,0.0
118,1695809797589,0.09472656,1.0478516,-0.07714844,-19.09375,7.96875,3.46875,0.0,0.0,0.0
119,1695809797619,0.1796875,0.82128906,-0.16308594,12.15625,0.28125,-13.3125,0.0,0.0,0.0
120,1695809797648,0.4560547,0.9404297,0.07128906,15.875,75.0,5.21875,0.0,0.0,0.0
121,1695809797708,0.47265625,1.0244141,-0.032226562,-44.8125,78.46875,13.84375,-19.5,38.125,-149.875
122,1695809797740,0.328125,0.8457031,-0.10253906,-57.9375,36.46875,3.28125,0.0,0.0,0.0
123,1695809797768,0.34472656,0.8984375,0.080078125,-43.15625,53.4375,-2.28125,0.0,0.0,0.0
124,1695809797829,0.28027344,0.9316406,-0.04296875,-46.09375,51.3125,-15.71875,0.0,0.0,0.0
125,1695809797858,0.38964844,0.83203125,-0.026367188,-32.09375,62.71875,-16.3125,0.0,0.0,0.0
