,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
222,1695809617890,-0.70214844,0.34472656,-0.6435547,0.34375,0.0625,0.21875,0.0,0.0,0.0,222
223,1695809617930,-0.70410156,0.34570312,-0.6640625,0.03125,-0.0625,0.21875,0.0,0.0,0.0,223
224,1695809617970,-0.7060547,0.35546875,-0.65527344,-0.09375,-0.09375,0.15625,0.0,0.0,0.0,224
225,1695809618010,-0.70703125,0.35058594,-0.6640625,0.03125,0.0,0.09375,0.0,0.0,0.0,225
226,1695809618050,-0.70410156,0.34375,-0.6640625,-0.03125,0.125,0.25,0.0,0.0,0.0,226
227,1695809618090,-0.7128906,0.35058594,-0.6660156,0.21875,0.0625,0.21875,0.0,0.0,0.0,227
228,1695809618130,-0.7080078,0.3486328,-0.6533203,0.5,0.4375,-0.03125,0.0,0.0,0.0,228
229,1695809618170,-0.7011719,0.35351562,-0.65527344,0.15625,0.0,0.09375,0.0,0.0,0.0,229
230,1695809618210,-0.69921875,0.34570312,-0.6640625,-0.34375,-0.15625,0.3125,-48.75,6.1875,-176.3125,230
231,1695809618250,-0.7011719,0.35253906,-0.66308594,-0.09375,0.0,0.15625,0.0,0.0,0.0,231
232,1695809618290,-0.71191406,0.3515625,-0.64453125,0.28125,-0.15625,0.15625,0.0,0.0,0.0,232
233,1695809618330,-0.7011719,0.3544922,-0.6464844,-0.09375,-0.15625,0.3125,0.0,0.0,0.0,233
234,1695809618370,-0.70703125,0.35351562,-0.6542969,-0.34375,-0.21875,0.5,0.0,0.0,0.0,234
235,1695809618410,-0.7128906,0.3486328,-0.6591797,-0.09375,-0.09375,0.21875,0.0,0.0,0.0,235
236,1695809618450,-0.70214844,0.35058594,-0.6542969,-0.03125,0.0625,0.15625,0.0,0.0,0.0,236
237,1695809618490,-0.7060547,0.36035156,-0.6533203,-0.03125,-0.0625,0.21875,0.0,0.0,0.0,237
238,1695809618530,-0.703125,0.34765625,-0.6591797,0.34375,0.25,0.09375,0.0,0.0,0.0,238
239,1695809618570,-0.703125,0.35351562,-0.6582031,-0.09375,0.0,0.25,0.0,0.0,0.0,239
240,1695809618610,-0.70703125,0.35742188,-0.6542969,0.09375,0.0,0.25,0.0,0.0,0.0,240
241,1695809618650,-0.7050781,0.34765625,-0.6660156,0.28125,0.0625,0.21875,0.0,0.0,0.0,241
